DEPT,GR,GRTO,POTA,THOR,URAN
3320.5,64.0773,56.6386,1.6059,4.6492,4.1916
3321.0,64.6498,57.9483,1.6641,4.7307,4.2517
3321.5,64.744,58.7504,1.6969,4.5735,4.3479
3322.0,62.0409,59.2594,1.6913,4.3689,4.4991
3322.5,63.5555,59.9833,1.6703,4.279,4.6917
3323.0,69.6284,58.9625,1.6061,4.2594,4.6934
3323.5,70.6792,57.8589,1.553,4.3021,4.5808
3324.0,68.5341,56.8666,1.5096,4.2256,4.5067
3324.5,68.5232,58.0824,1.5216,4.1579,4.6636
3325.0,70.9365,59.5477,1.5277,4.1525,4.8545
3325.5,73.0743,61.9811,1.5719,4.3602,5.0778
3326.0,76.6108,63.6375,1.6092,4.6414,5.1416
3326.5,77.9913,68.5485,1.7395,5.1524,5.4581
3327.0,80.593,72.9359,1.8702,5.5876,5.7322
3327.5,88.7385,76.0651,1.9803,5.8514,5.9125
3328.0,92.7678,78.2386,2.0464,6.1424,6.0385
3328.5,93.3947,77.2779,2.0304,6.1386,5.9072
3329.0,93.6338,79.8353,2.086,6.4631,6.0561
3329.5,97.2754,81.5195,2.0945,6.8161,6.1542
3330.0,101.4351,80.7051,2.0637,6.8649,6.0249
3330.5,94.9818,77.1258,1.9792,6.6254,5.6907
3331.0,77.8863,70.9963,1.8295,6.0869,5.2194
3331.5,68.0196,67.324,1.7445,5.9437,4.8626
3332.0,71.0126,68.0889,1.7524,6.3151,4.8258
3332.5,80.1002,71.3148,1.8408,6.9018,4.9327
3333.0,85.8905,74.5878,1.9462,7.2619,5.0658
3333.5,83.9338,74.9265,1.9805,7.1288,5.0977
3334.0,78.3102,76.0145,2.0242,7.0836,5.2478
3334.5,78.9552,79.9016,2.1462,7.6244,5.4585
3335.0,93.7824,85.7113,2.3209,8.563,5.7501
3335.5,109.443,87.5778,2.3722,9.2602,5.7149
3336.0,103.9063,83.9109,2.2714,9.1142,5.3872
3336.5,85.6368,76.6992,2.0515,8.3168,4.9644
3337.0,77.8319,74.842,1.9777,7.9737,4.8956
3337.5,82.3467,79.5305,2.0459,8.4057,5.2955
3338.0,89.0973,85.5473,2.1468,9.1497,5.7248
3338.5,94.1701,90.7001,2.2477,9.7346,6.0904
3339.0,95.1557,88.5379,2.2018,9.6357,5.87
3339.5,91.9598,84.0627,2.1338,8.9828,5.5474
3340.0,86.7239,79.9433,2.0779,8.5384,5.1886
3340.5,82.2018,74.2891,1.9623,7.914,4.7735
3341.0,75.0237,72.2644,1.9163,7.6463,4.663
3341.5,72.067,69.5462,1.8438,7.4737,4.4648
3342.0,75.06,67.2651,1.7906,7.24,4.3288
3342.5,73.241,66.0309,1.7763,7.1913,4.2232
3343.0,71.8605,64.2533,1.7471,7.1583,4.0481
3343.5,73.154,64.7667,1.7794,7.3896,4.0086
3344.0,73.1758,67.009,1.8575,7.8222,4.0631
3344.5,74.8063,68.6651,1.9087,8.1169,4.1089
3345.0,78.7704,70.754,1.9696,8.4148,4.1965
3345.5,79.2958,69.6361,1.9507,8.2306,4.1129
3346.0,77.9044,68.3498,1.9257,7.8661,4.0941
3346.5,75.839,66.5181,1.8802,7.4725,4.0128
3347.0,74.0925,64.5755,1.7983,7.0667,3.9945
3347.5,78.216,63.4173,1.7202,6.7738,4.0474
3348.0,79.6509,63.8074,1.6905,6.7104,4.1757
3348.5,75.6433,64.6994,1.6866,6.6057,4.3583
3349.0,74.752,65.0171,1.6744,6.4839,4.4774
3349.5,72.9837,65.4067,1.657,6.3746,4.6331
3350.0,72.317,66.0731,1.6506,6.4582,4.7079
3350.5,73.5997,70.8302,1.747,6.987,5.0552
3351.0,78.4153,81.6772,2.0005,8.3094,5.7235
3351.5,97.8081,99.3654,2.428,10.4017,6.7978
3352.0,125.3753,115.4937,2.7983,12.196,7.8549
3352.5,145.1812,124.5475,3.0133,13.2,8.3989
3353.0,146.2718,124.3418,2.9816,13.0273,8.4551
3353.5,136.9813,118.3045,2.8053,12.4878,8.0628
3354.0,132.4012,114.2937,2.6819,12.2078,7.7869
3354.5,132.0679,110.4506,2.5826,11.8368,7.5068
3355.0,130.9736,103.5179,2.4263,11.1676,6.9952
3355.5,120.7337,94.156,2.2435,10.0172,6.3351
3356.0,99.3444,83.1593,2.0029,8.7929,5.5583
3356.5,81.2706,72.9991,1.7563,7.7526,4.8706
3357.0,72.5598,66.0128,1.6021,7.2061,4.3151
3357.5,70.8568,61.9763,1.537,7.0615,3.8812
3358.0,72.259,62.7983,1.6192,7.4584,3.7046
3358.5,74.1143,64.3576,1.7092,7.9288,3.5843
3359.0,75.223,65.9373,1.7785,8.2415,3.5806
3359.5,73.3461,64.5803,1.7642,8.0567,3.4637
3360.0,67.9181,62.2913,1.7084,7.7007,3.3616
3360.5,66.1499,61.3907,1.6704,7.3939,3.4415
3361.0,66.3166,61.0029,1.6362,7.0413,3.6174
3361.5,66.7767,62.5763,1.646,6.942,3.9486
3362.0,69.0885,63.7859,1.6629,6.8328,4.1965
3362.5,71.6467,67.2613,1.7552,6.9223,4.5712
3363.0,78.2414,72.6202,1.9051,7.2558,5.0204
3363.5,94.0433,80.7424,2.1461,7.8894,5.6118
3364.0,106.7616,85.7739,2.2941,8.2271,5.9953
3364.5,101.3844,84.8326,2.2799,8.2512,5.8859
3365.0,86.7565,79.8975,2.1221,7.8482,5.5946
3365.5,81.43,78.63,2.0752,7.8515,5.5037
3366.0,90.5321,83.4332,2.197,8.3753,5.8405
3366.5,110.193,94.0939,2.4803,9.4767,6.5984
3367.0,123.6469,104.7056,2.7546,10.5298,7.3879
3367.5,122.2193,105.3385,2.7224,10.4506,7.6167
3368.0,110.3706,98.1372,2.4805,9.584,7.2808
3368.5,93.6701,84.915,2.1297,8.2096,6.3563
3369.0,81.5605,72.6716,1.8269,7.0033,5.4547
3369.5,75.9658,68.3594,1.7176,6.5175,5.1819
3370.0,72.5453,67.5759,1.6979,6.5239,5.093
3370.5,74.0635,68.3568,1.7034,6.7184,5.1187
3371.0,77.8319,69.7093,1.7569,7.0911,5.0292
3371.5,78.8465,74.4961,1.9141,7.9221,5.1199
3372.0,83.7671,81.2405,2.1415,9.0311,5.3008
3372.5,97.8262,84.2509,2.2623,9.6594,5.2858
3373.0,100.2104,84.5116,2.2864,9.7586,5.2202
3373.5,90.043,83.7416,2.2536,9.665,5.1886
3374.0,93.2208,87.6903,2.3484,9.9742,5.4934
3374.5,109.5698,95.498,2.5363,10.6235,6.1187
3375.0,121.7591,98.6644,2.6059,10.6853,6.4295
3375.5,118.4219,96.9833,2.56,10.2122,6.3926
3376.0,107.6675,91.7922,2.3932,9.5542,6.1192
3376.5,101.7359,85.9542,2.2275,8.9257,5.7393
3377.0,98.1921,82.4865,2.1225,8.6842,5.4789
3377.5,96.866,82.1457,2.1337,8.6792,5.4474
3378.0,98.4132,87.0923,2.298,9.199,5.7376
3378.5,98.9603,90.7607,2.4303,9.6924,5.9046
3379.0,99.8952,86.6287,2.3243,9.2701,5.6355
3379.5,88.7422,75.3999,2.0311,8.2548,4.7913
3380.0,70.0777,64.2328,1.7333,7.1218,4.0284
3380.5,66.5485,59.6047,1.6302,6.7168,3.6579
3381.0,71.6938,61.5406,1.7105,6.9366,3.7435
3381.5,74.078,62.2123,1.7153,6.8512,3.921
3382.0,73.5273,63.0912,1.7174,6.617,4.1745
3382.5,74.2085,64.283,1.6991,6.3302,4.5033
3383.0,76.6652,67.7994,1.7436,6.3257,4.9927
3383.5,81.9518,71.2896,1.8112,6.4213,5.391
3384.0,87.0826,74.3605,1.8969,6.6492,5.6527
3384.5,87.3725,76.4036,1.9538,6.8412,5.8188
3385.0,89.3147,74.2491,1.9116,6.7895,5.575
3385.5,84.1367,67.0135,1.7181,6.3649,4.9582
3386.0,68.2551,57.3112,1.4577,5.4843,4.2456
3386.5,53.8229,51.7277,1.3106,4.9758,3.827
3387.0,54.033,59.0792,1.4896,5.5608,4.4304
3387.5,74.7665,75.6329,1.9125,7.0465,5.6682
3388.0,105.0115,93.6146,2.3862,8.6243,6.9781
3388.5,128.0313,104.7161,2.7292,9.4737,7.6841
3389.0,126.6798,103.1246,2.7357,9.1944,7.4854
3389.5,109.9394,97.1448,2.6063,8.5452,7.0095
3390.0,102.6128,89.8285,2.4261,7.8479,6.4686
3390.5,102.0113,84.17,2.2777,7.2893,6.0686
3391.0,96.0507,82.4986,2.2583,7.0869,5.8931
3391.5,94.0795,79.136,2.1787,6.8462,5.5935
3392.0,95.7028,75.6961,2.1018,6.7201,5.2343
3392.5,88.7748,70.0115,1.9594,6.3897,4.7434
3393.0,76.0673,62.1537,1.7646,5.8756,4.0751
3393.5,65.3491,57.4315,1.676,5.672,3.5637
3394.0,59.7472,54.4749,1.6197,5.5472,3.2392
3394.5,58.9211,52.5252,1.5889,5.5897,2.9555
3395.0,59.7074,51.3207,1.581,5.6762,2.7451
3395.5,58.1855,50.431,1.5713,5.6016,2.6564
3396.0,58.6493,50.5783,1.6135,5.7012,2.538
3396.5,61.5408,50.9932,1.645,5.7478,2.5166
3397.0,60.1857,51.2969,1.6641,5.7923,2.4832
3397.5,59.6711,50.6312,1.6455,5.6884,2.4303
3398.0,59.3958,51.7825,1.6833,5.7589,2.4863
3398.5,56.3448,52.4693,1.6781,5.7722,2.6257
3399.0,58.4609,55.5179,1.7373,6.0649,2.9012
3399.5,65.6643,58.6306,1.8009,6.3245,3.188
3400.0,69.7661,61.8662,1.8726,6.4948,3.4945
3400.5,72.0199,66.8474,2.0302,7.0416,3.7428
3401.0,75.81,68.5857,2.0965,7.2778,3.7801
3401.5,81.0423,70.1304,2.1543,7.4833,3.8071
3402.0,84.4882,69.3118,2.165,7.3234,3.6994
3402.5,85.4013,68.0516,2.1531,7.1402,3.5582
3403.0,84.2056,68.7543,2.198,7.2634,3.4912
3403.5,82.5352,69.3318,2.2109,7.423,3.4785
3404.0,82.8106,71.7012,2.2846,7.9003,3.5129
3404.5,82.8323,71.6691,2.2812,7.9905,3.4772
3405.0,81.9264,71.646,2.2861,7.9998,3.4762
3405.5,80.6365,71.5199,2.2985,7.9486,3.4642
3406.0,79.111,70.1306,2.2656,7.6795,3.4474
3406.5,78.0022,70.4103,2.2919,7.7014,3.4722
3407.0,73.0961,68.5743,2.2534,7.5215,3.3604
3407.5,71.3967,66.0546,2.2183,7.3552,3.1229
3408.0,73.0743,65.1953,2.2457,7.375,2.9189
3408.5,71.4148,65.2304,2.3083,7.3862,2.7709
3409.0,70.6756,65.392,2.3774,7.4079,2.6306
3409.5,72.933,64.8088,2.4072,7.3526,2.4942
3410.0,73.0997,64.5165,2.4266,7.5832,2.3396
3410.5,70.9908,63.0173,2.3897,7.6005,2.1922
3411.0,67.3094,59.2994,2.2527,7.2795,2.0351
3411.5,59.5878,52.8462,2.0096,6.4554,1.8738
3412.0,50.9567,46.0888,1.7629,5.6002,1.6827
3412.5,46.3767,41.3971,1.5953,5.0696,1.5149
3413.0,43.0938,38.9748,1.5248,4.7254,1.4216
3413.5,40.2784,37.8107,1.5129,4.5178,1.3425
3414.0,39.7638,37.7872,1.5349,4.2279,1.3938
3414.5,43.0684,40.1686,1.6497,4.2237,1.5398
3415.0,46.4455,41.6771,1.7357,4.1704,1.5945
3415.5,44.7207,41.9538,1.7662,3.9518,1.6188
3416.0,43.5612,41.4376,1.7829,3.8212,1.5173
3416.5,44.8874,41.5876,1.823,3.7565,1.438
3417.0,49.511,44.9869,2.01,4.0262,1.4596
3417.5,57.1854,48.3532,2.1931,4.3375,1.4911
3418.0,61.7075,51.2808,2.3326,4.6389,1.5491
3418.5,59.2653,51.4055,2.3253,4.7136,1.5969
3419.0,55.0657,49.7588,2.2346,4.662,1.5509
3419.5,51.5002,46.5063,2.0713,4.3342,1.5122
3420.0,47.0796,43.83,1.9702,3.962,1.433
3420.5,46.5144,41.999,1.916,3.6044,1.3792
3421.0,50.011,40.7113,1.8737,3.2662,1.3864
3421.5,49.6776,41.3651,1.9125,3.1141,1.4564
3422.0,46.2209,41.2461,1.9055,3.0238,1.4749
3422.5,46.8948,41.5058,1.8963,2.8045,1.601
3423.0,48.25,41.5841,1.8716,2.6174,1.7426
3423.5,48.2862,41.0317,1.8199,2.5108,1.8119
3424.0,49.2863,41.3618,1.822,2.6538,1.8311
3424.5,49.1414,42.7057,1.8837,3.021,1.8021
3425.0,51.9604,44.3654,1.9292,3.3691,1.8757
3425.5,56.0042,46.8601,1.9763,3.8107,2.0369
3426.0,58.4138,46.656,1.8735,3.9387,2.1922
3426.5,58.537,45.6319,1.7202,3.857,2.379
3427.0,52.638,42.3692,1.5009,3.547,2.4187
3427.5,45.8549,40.2104,1.3181,3.241,2.5285
3428.0,42.4017,41.056,1.2504,3.117,2.8012
3428.5,44.8294,44.8872,1.2873,3.261,3.2363
3429.0,50.2103,51.5852,1.3945,3.6694,3.9012
3429.5,58.3341,57.6325,1.5228,4.1571,4.4215
3430.0,67.3094,65.6593,1.704,4.9756,5.0108
3430.5,74.357,76.3603,1.9679,6.08,5.7217
3431.0,89.3183,92.6516,2.3687,7.7896,6.7951
3431.5,113.3491,111.2198,2.7997,9.7008,8.0926
3432.0,139.5394,123.3049,3.0747,11.0445,8.9121
3432.5,153.2941,131.398,3.2829,11.9691,9.4282
3433.0,152.2216,128.7532,3.2725,11.749,9.109
3433.5,147.1378,123.6672,3.186,11.2855,8.6681
3434.0,138.9416,113.2813,2.9428,10.2069,7.9402
3434.5,119.98,98.853,2.567,8.7736,6.9815
3435.0,97.1957,87.2132,2.2689,7.5702,6.2053
3435.5,85.1115,78.3302,2.0683,6.6034,5.5747
3436.0,85.5173,75.8085,2.048,6.2147,5.3449
3436.5,90.1915,73.934,2.0579,5.9631,5.1001
3437.0,87.9196,67.9087,1.9559,5.5355,4.5211
3437.5,72.0199,57.7746,1.7356,4.9378,3.6318
3438.0,55.1201,47.0974,1.5019,4.2623,2.7434
3438.5,44.2207,38.5933,1.3034,3.7059,2.0772
3439.0,38.7094,34.9711,1.2728,3.4856,1.6717
3439.5,37.2238,33.0687,1.2747,3.3472,1.413
3440.0,39.05,33.7997,1.3428,3.344,1.3767
3440.5,39.4341,36.3917,1.4796,3.46,1.4499
3441.0,41.5538,39.7128,1.6332,3.596,1.6409
3441.5,47.413,41.506,1.7711,3.5377,1.6827
3442.0,48.1848,40.0369,1.785,3.1999,1.5626
3442.5,41.3256,37.3982,1.7238,2.832,1.3965
3443.0,37.3144,34.6499,1.6122,2.5552,1.2651
3443.5,39.0355,34.3926,1.6012,2.513,1.2455
3444.0,39.7385,33.9043,1.5757,2.5022,1.2148
3444.5,38.5898,33.2665,1.5381,2.5247,1.1749
3445.0,36.8651,32.8696,1.5077,2.4973,1.1783
3445.5,33.9881,31.5846,1.4255,2.5088,1.1375
3446.0,35.0099,32.2772,1.4298,2.6487,1.205
3446.5,38.6841,33.3826,1.4803,2.7428,1.2768
3447.0,40.3798,35.6547,1.5924,2.8047,1.4137
3447.5,41.3872,36.1495,1.6461,2.6598,1.4414
3448.0,40.1697,36.2196,1.6536,2.5037,1.4695
3448.5,36.8288,34.9645,1.5724,2.3876,1.4533
3449.0,35.8143,32.8153,1.4326,2.265,1.4234
3449.5,36.0462,31.8056,1.3515,2.3099,1.4042
3450.0,38.1804,30.9503,1.2987,2.3738,1.354
3450.5,42.4053,32.2861,1.3458,2.6356,1.3896
3451.0,43.0938,34.779,1.4235,2.967,1.5254
3451.5,40.282,37.6267,1.5183,3.4503,1.6386
3452.0,38.9957,38.8566,1.5402,3.8122,1.6845
3452.5,39.021,39.3328,1.5357,4.1368,1.6611
3453.0,39.5791,39.81,1.5332,4.4268,1.6395
3453.5,43.6011,41.0294,1.5471,4.7324,1.7019
3454.0,49.9095,44.4329,1.6387,5.1728,1.9085
3454.5,55.5694,48.0597,1.7198,5.5778,2.2035
3455.0,59.6566,53.2055,1.8646,6.1305,2.5748
3455.5,63.6896,57.3105,1.9816,6.4858,2.8999
3456.0,66.784,62.4836,2.1546,7.0468,3.1904
3456.5,66.6934,66.8421,2.2754,7.561,3.4529
3457.0,68.487,68.6914,2.2848,8.0108,3.5687
3457.5,76.5746,70.3178,2.2589,8.514,3.7257
3458.0,83.9737,70.9881,2.195,8.8004,3.8967
3458.5,82.9809,71.8713,2.1895,8.9734,4.0296
3459.0,79.9915,71.8644,2.1994,8.9873,4.0406
3459.5,84.894,72.3688,2.2438,9.1949,3.9765
3460.0,91.9236,76.3296,2.3729,9.8868,4.1046
3460.5,97.0761,82.335,2.5209,10.7969,4.4207
3461.0,103.7614,87.6292,2.6237,11.4024,4.7835
3461.5,105.5296,88.6708,2.5857,11.2592,5.0014
3462.0,100.9061,86.9016,2.4344,10.5875,5.1641
3462.5,98.9458,84.7262,2.2611,9.8797,5.36
3463.0,92.891,80.6411,2.0716,9.0606,5.3403
3463.5,83.72,76.7522,1.9149,8.3932,5.2648
3464.0,77.2485,71.6419,1.7482,7.5982,5.0582
3464.5,70.5162,69.8433,1.6793,7.2081,5.0276
3465.0,68.0377,71.4747,1.6884,7.2479,5.1908
3465.5,78.303,78.4874,1.8313,7.9208,5.7116
3466.0,98.0508,87.5856,2.0196,8.8466,6.3843
3466.5,112.1678,100.6552,2.2752,10.1018,7.4251
3467.0,125.5746,115.5737,2.5643,11.3207,8.7156
3467.5,146.9168,126.9084,2.7995,12.0066,9.7291
3468.0,161.215,134.4891,2.9667,12.3309,10.436
3468.5,164.458,138.0568,3.0594,12.4122,10.734
3469.0,167.172,136.7641,3.0407,12.218,10.5907
3469.5,160.3888,131.2744,2.884,11.483,10.2922
3470.0,142.2425,126.8756,2.7718,10.7505,10.0948
3470.5,136.6805,125.9231,2.7383,10.266,10.1976
3471.0,148.4314,125.105,2.7424,9.8153,10.2443
3471.5,147.8879,120.0834,2.6808,9.3655,9.767
3472.0,122.886,104.4742,2.3948,8.2683,8.3616
3472.5,98.1958,86.876,2.0618,7.0813,6.7671
3473.0,86.5282,76.9619,1.8828,6.4491,5.8407
3473.5,81.4554,75.2958,1.8622,6.402,5.6712
3474.0,83.0352,81.9653,2.0525,7.0424,6.1153
3474.5,99.9821,97.2441,2.4669,8.4692,7.1959
3475.0,133.702,113.3491,2.9589,9.946,8.2433
3475.5,153.4644,113.5327,3.0296,10.0576,8.1387
3476.0,129.622,96.1633,2.6263,8.4912,6.8022
3476.5,80.0712,69.6663,1.9412,6.1054,4.8874
3477.0,48.6051,53.2929,1.5219,4.6704,3.6667
3477.5,49.3588,58.9818,1.7278,5.1345,3.9889
3478.0,79.39,74.7377,2.2412,6.5242,4.9503
3478.5,114.976,86.7322,2.6573,7.5619,5.6429
3479.0,119.4437,87.6229,2.7062,7.4879,5.7253
3479.5,98.2682,77.7184,2.4185,6.6324,5.0518
3480.0,80.3104,68.7893,2.153,5.9608,4.4356
3480.5,73.4512,61.3258,1.9346,5.4908,3.8945
3481.0,69.0559,57.1151,1.8158,5.2935,3.578
3481.5,60.8596,51.9613,1.6418,4.8649,3.3078
3482.0,50.0871,49.196,1.5378,4.6804,3.1604
3482.5,49.79,50.1525,1.5478,4.7322,3.2917
3483.0,58.45,52.1449,1.5894,4.7413,3.5519
3483.5,63.0881,55.8385,1.724,4.8959,3.837
3484.0,65.4832,57.4125,1.7938,4.8453,3.9642
3484.5,69.8241,58.8254,1.8732,4.9349,3.9758
3485.0,73.1142,60.9667,1.9622,5.1176,4.0414
3485.5,74.4875,63.9862,2.0617,5.3664,4.2217
3486.0,73.7555,65.4966,2.1063,5.3715,4.3732
3486.5,74.5418,67.555,2.1703,5.4605,4.5507
3487.0,76.9224,68.5441,2.213,5.4813,4.6326
3487.5,75.2122,68.5042,2.2239,5.5993,4.5647
3488.0,76.5021,71.7777,2.3316,6.0225,4.7382
3488.5,88.84,75.9946,2.4985,6.6211,4.8777
3489.0,96.5217,74.1187,2.482,6.6459,4.6164
3489.5,84.9738,64.2578,2.2149,5.8169,3.889
3490.0,62.2293,48.1066,1.7098,4.2515,2.8516
3490.5,41.6118,34.2139,1.2409,2.909,2.0225
3491.0,32.901,29.4605,1.0967,2.4143,1.7091
3491.5,35.9194,30.6692,1.1714,2.421,1.7451
3492.0,40.0102,32.8485,1.3035,2.4852,1.805
3492.5,39.3145,34.7421,1.4211,2.4533,1.8799
3493.0,38.4522,35.1889,1.4847,2.3984,1.8192
3493.5,39.474,35.5435,1.5456,2.3514,1.7379
3494.0,39.2421,35.645,1.6017,2.4467,1.5764
3494.5,39.9595,36.8499,1.7004,2.6,1.5148
3495.0,41.2857,38.132,1.7773,2.7591,1.5364
3495.5,45.2788,39.6478,1.8792,2.9698,1.5461
3496.0,50.3516,39.3123,1.8756,3.0259,1.5086
3496.5,47.5398,38.9649,1.8547,3.0518,1.4936
3497.0,41.2712,37.7976,1.7827,3.0959,1.424
3497.5,39.5102,37.3695,1.7463,3.1468,1.3957
3498.0,41.0466,38.7393,1.8007,3.3064,1.4222
3498.5,43.9018,39.5939,1.8434,3.3365,1.4203
3499.0,47.0325,40.156,1.8656,3.2524,1.4583
3499.5,48.0145,38.7557,1.775,3.1925,1.4086
3500.0,45.9418,35.2128,1.588,2.9642,1.2968
3500.5,41.2169,34.3609,1.5292,3.0485,1.2438
3501.0,40.3617,35.3317,1.5659,3.3153,1.2214
3501.5,42.7025,40.0864,1.7769,3.9724,1.2936
3502.0,49.5726,45.9623,2.0292,4.748,1.4017
3502.5,59.4791,48.8959,2.1562,5.1884,1.4344
3503.0,59.5334,48.3286,2.1226,5.1644,1.4129
3503.5,49.4892,45.5297,1.9869,4.8712,1.3458
3504.0,43.0757,45.2206,1.9683,4.8341,1.3532
3504.5,48.1558,51.0486,2.2031,5.4499,1.5749
3505.0,60.0407,57.4003,2.4333,6.0437,1.9159
3505.5,68.8457,58.7181,2.4471,6.1098,2.0998
3506.0,63.2004,52.3321,2.1455,5.4103,1.9692
3506.5,48.7138,42.9865,1.7556,4.4793,1.6222
3507.0,39.9631,36.1969,1.5013,3.7713,1.3225
3507.5,37.8108,33.8817,1.433,3.4636,1.2182
3508.0,39.7385,33.383,1.446,3.3216,1.188
3508.5,37.8615,33.9968,1.4755,3.328,1.2363
3509.0,34.7635,36.3243,1.5705,3.5865,1.3199
3509.5,39.0102,39.0485,1.6842,3.8708,1.4136
3510.0,43.4525,40.5387,1.7006,3.9952,1.5568
3510.5,43.7424,39.1441,1.5758,3.7892,1.6699
3511.0,41.2676,36.9662,1.4204,3.4967,1.7385
3511.5,40.1516,36.0777,1.3097,3.2548,1.9062
3512.0,39.3834,35.1833,1.2235,3.0358,2.0047
3512.5,36.539,35.2934,1.166,2.9251,2.177
3513.0,36.9086,35.0917,1.1005,2.8633,2.3002
3513.5,39.7349,37.0763,1.1213,3.0503,2.4933
3514.0,44.3222,41.5284,1.23,3.5319,2.7909
3514.5,51.4821,48.3899,1.4259,4.3212,3.1822
3515.0,62.6931,60.0087,1.7714,5.4875,3.8738
3515.5,80.4553,73.8544,2.1851,6.8111,4.6962
3516.0,100.0618,87.0877,2.5797,8.0008,5.493
3516.5,109.4176,95.0432,2.7999,8.7655,5.9479
3517.0,114.1354,104.1617,3.0022,9.6029,6.6119
3517.5,129.1655,111.8704,3.1639,10.286,7.1658
3518.0,148.0038,114.9797,3.1671,10.6263,7.4462
3518.5,141.5758,108.4857,2.9069,9.9808,7.1699
3519.0,105.5876,94.7539,2.4699,8.7461,6.4086
3519.5,79.4806,81.6934,2.0568,7.6481,5.6543
3520.0,80.7995,78.0317,1.9197,7.3386,5.4975
3520.5,87.8544,75.4236,1.856,7.2612,5.234
3521.0,86.0572,73.4303,1.8313,7.1891,4.9745
3521.5,79.9589,70.2868,1.7729,6.9501,4.6721
3522.0,74.6215,66.6137,1.6973,6.7006,4.3518
3522.5,73.0091,64.3123,1.6624,6.5881,4.1204
3523.0,72.3569,63.071,1.6746,6.6466,3.8876
3523.5,68.0631,61.9866,1.6838,6.5885,3.7404
3524.0,66.8673,61.101,1.6632,6.4332,3.7324
3524.5,69.6574,63.1211,1.6998,6.4875,3.9716
3525.0,73.1069,66.7246,1.7881,6.6611,4.2978
3525.5,82.2163,71.6908,1.9223,7.1204,4.652
3526.0,90.9742,74.8338,2.03,7.5411,4.772
3526.5,93.7135,75.1188,2.058,7.725,4.7304
3527.0,89.2205,73.9454,2.0458,7.6884,4.6273
3527.5,80.7633,73.026,2.0276,7.6995,4.5465
3528.0,80.4408,73.7228,2.0286,7.815,4.6561
3528.5,86.0427,74.6493,2.0496,7.9881,4.7088
3529.0,89.898,75.2541,2.0681,8.1451,4.6826
3529.5,87.9378,73.1614,2.0439,7.9269,4.4404
3530.0,79.2813,68.791,1.9661,7.5104,4.0447
3530.5,71.0995,64.561,1.8826,6.9782,3.7597
3531.0,69.7262,63.567,1.889,6.8442,3.6746
3531.5,68.7044,63.2311,1.9005,6.764,3.652
3532.0,68.6428,62.5151,1.8931,6.6811,3.585
3532.5,73.1721,64.2382,1.953,6.8912,3.6587
3533.0,77.995,68.0965,2.0519,7.3617,3.8573
3533.5,84.2165,73.7808,2.2082,8.0589,4.1194
3534.0,90.4416,79.8111,2.3765,8.9115,4.3545
3534.5,99.5582,84.2996,2.509,9.5025,4.5073
3535.0,108.2943,87.2927,2.6025,9.9023,4.6172
3535.5,105.7652,88.4005,2.6425,10.057,4.6278
3536.0,98.7973,86.6135,2.5979,9.8619,4.4745
3536.5,94.123,82.4843,2.4617,9.3454,4.2699
3537.0,92.2315,79.6519,2.3697,8.9537,4.1103
3537.5,90.572,77.9671,2.3059,8.7325,4.0225
3538.0,90.1263,79.2715,2.3663,9.0673,3.9385
3538.5,99.464,84.2515,2.559,9.8846,3.9685
3539.0,108.5009,87.335,2.6798,10.4722,3.9525
3539.5,104.5368,85.9773,2.6511,10.4617,3.7954
3540.0,94.0904,80.0206,2.451,9.6809,3.5616
3540.5,85.5028,72.9447,2.2068,8.8162,3.2852
3541.0,79.2233,66.7823,2.0152,8.0528,3.0148
3541.5,72.4764,63.1409,1.881,7.5213,2.9334
3542.0,70.2082,58.9033,1.7535,6.9523,2.791
3542.5,69.161,56.991,1.6917,6.6459,2.7601
3543.0,68.8711,57.2772,1.7029,6.6683,2.7924
3543.5,71.3713,58.8444,1.7502,6.9867,2.8487
3544.0,71.73,60.4351,1.7931,7.2525,2.936
3544.5,70.7191,61.0496,1.8022,7.3173,3.036
3545.0,72.0561,63.7997,1.8637,7.6455,3.2495
3545.5,76.484,66.3867,1.9318,7.9392,3.4158
3546.0,76.7449,68.7863,2.0041,8.2827,3.5371
3546.5,75.2556,70.0784,2.0449,8.5287,3.5884
3547.0,74.8498,70.1541,2.0752,8.4612,3.6268
3547.5,73.1033,70.1925,2.0953,8.3273,3.7036
3548.0,71.4727,68.3687,2.0757,7.7945,3.6952
3548.5,70.3314,65.1531,1.9919,7.0782,3.6477
3549.0,68.487,62.0531,1.8964,6.5287,3.5759
3549.5,69.4581,60.5538,1.8525,6.2606,3.5601
3550.0,68.458,59.3365,1.8148,6.0898,3.5532
3550.5,60.2255,58.4633,1.789,6.0072,3.5443
3551.0,58.758,57.4208,1.7632,5.9424,3.4662
3551.5,61.3705,56.1076,1.7206,5.8802,3.3707
3552.0,60.2618,56.6742,1.7587,6.0872,3.3081
3552.5,60.3089,57.9452,1.8265,6.3223,3.2899
3553.0,65.3455,59.8962,1.9317,6.5135,3.3276
3553.5,69.9328,59.5189,1.9617,6.2748,3.2947
3554.0,67.7333,56.3039,1.9054,5.6242,3.1647
3554.5,65.2621,52.9266,1.8515,5.1259,2.933
3555.0,63.8997,49.2152,1.7669,4.6272,2.6897
3555.5,59.595,47.5163,1.7287,4.4605,2.5478
3556.0,52.1235,46.8507,1.7069,4.3671,2.5148
3556.5,47.547,47.5445,1.7131,4.311,2.646
